MSN
MSN
MSN
RPL21
RPL21
PSMB9
PSMB9
MSN
MSN
MSN
MSN
MSN
MSN
RPL21
MSN
PBX2
RPL36A
RPS6
RPL13
RPL36A
RPL13
RPS6
RPL21
PSMB9
RPL21
RPL21
RPL32
TTN
TTN
RPL21
RPL32
RPL21
RPL21
ORM2
RPL21
TTN
TTN
TTN
ORM2
TTN
NAIP
TTN
RPL13
TTN
NAIP
TTN
RPL13
TTN
RPL13
NAIP
NAIP
NAIP
NTRK2
NAIP
NTRK2
RPL13
NTRK2
NAIP
NTRK2
PRKCSH
NAIP
ORM2
RPS4X
RPL13
PRKCSH
RPS4X
RPL13
NTRK2
PRKCSH
NTRK2
NTRK2
PRKCSH
NAIP
PRKCSH
ORM2
RPL13
PRKCSH
RPL13
PRKCSH
ORM2
ORM2
COX17
RPS3A
ORM2
PRKCSH
PSMB9
PRKCSH
ORM2
RPL36A
RPS6
COX17
ORM2
RPS3A
PRKCSH
NTRK2
RPS6
RPS6KA2
RPS6KB2
RPL36A
RPS6
NAIP
RPS6
RPS6KA2
RPS6
NTRK2
RPS6KB2
PSMB9
RPL36A
RPL32
RPS6
NTRK2
PSMB9
RPL38
RPL38
NCF4
RPL36A
RPS6
RPS6
PSMB9
RPGR
RPGR
RPL36A
RPL32
SNRPN
PSMB9
PSMB9
RPS4X
PSMB9
NCF4
RPL9
RPL9
COX17
HABP2
RPL36A
HABP2
RPL36A
RPL4
RPL4
ACSL4
HABP2
COX17
ACSL4
RPL32
RPL32
RPL36A
COX17
SMN2
FAIM3
SMN2
NUBP1
RPL37A
RPL32
CRP
RPS6KB2
CRP
FAIM3
COX17
SNRPN
RPL37A
HIST1H2BI
NUBP1
NCF4
RPS4X
HIST1H2BI
RPS6KA2
RPS3A
HABP2
RPN2
COX17
NCF4
SPG7
RPL32
HIST1H2BI
RPN2
SPG7
COX17
NCF4
COX17
NCF4
NCF4
RPS6KA2
RPL32
NCF4
RPS3A
RP9
WRN
WRN
RP9
RPS6KA2
COX17
RPS4X
PBX2
RPL38
RPL32
PTGER1
PTGER1
PTGER1
WRN
SF3B4
WRN
NCF4
RPS4X
SMN2
NCF4
RPL38
GNAI2
RPS4X
RPS6KA2
SMN2
SMN2
SF3B4
SMN2
HIST1H2BI
RPS6KA2
WRN
SMN2
SF3B4
WRN
HIST1H2BI
KLF10
SMN2
RPL12
NCF2
RPS6KA2
SF3B4
ATP5G3
WRN
RPS3A
SF3B4
KLF10
RPS6KA2
SPG7
NFYA
NCF2
RPL12
RPS6KA2
NFYA
NCF2
RPS4X
SF3B4
PTGER1
PTGER1
RPS3A
SF3B4
NCF2
SMN2
RPS4X
RPS8
PTGER1
HIST1H2BI
RPS8
RPS3A
HIST1H2BI
RPL9
RPL38
SPG7
ATP5G3
RPS4X
NCF2
NUBP1
RPL38
NCF2
PTGER1
NCF2
SPG7
SMN2
SPG7
HIST1H2BI
RPL38
NCF2
RORB
SPG7
HNRNPM
RPS3A
NCF2
NUBP1
PTGER1
NUBP1
SPG7
RPL37A
CD48
CD48
NUBP1
ACSL4
RPGR
PTGER1
HNRNPM
HIST1H2BI
HNRNPM
UCHL1
RORB
PTGER1
RPL37A
GZMK
RPL9
NAGA
RPS3A
RPL27
UCHL1
NUBP1
NUBP1
RPS3A
SPG7
RPL38
RP9
HABP2
NUBP1
RPL27
SLC31A2
FAIM3
ROBO2
NCF2
NAGA
RPL38
ROBO2
RPL9
UCHL1
RPL37A
RPL37A
RPGR
NUBP1
FAIM3
ACSL4
RTN1
RPL38
GZMK
RBAK
HABP2
SLC31A2
RBAK
FAIM3
UCHL1
RPL9
HABP2
RPS6KA3
RPL9
RPL15
ROBO2
GOT2
UCHL1
RPL37A
UCHL1
RPL37A
UCHL1
WRN
UCHL1
RPGR
NFYA
HABP2
UCHL1
RPS6KB2
RPL6
ROS1
RPL6
RPL15
CLCN3
UTP14A
HSD3B1
PBX2
RPL9
FAIM3
DAO
GOT2
RP9
RP9
HIST1H2BI
FAIM3
RPL3
RORB
UTP14A
RPS6KA3
RPL3
NFYA
RP9
ACSL4
RP9
RPL8
RPL9
RPL37A
DAO
NDUFB4
NDUFB4
RPL37A
GOT2
RPL9
GOT2
RPS6KB2
RTN1
HABP2
CDX2
NAGA
RPS6KB2
SLC31A2
RPN2
FAIM3
SOX1
HNRNPM
ACSL4
RP9
ROS1
CLCN3
PEX2
HSD17B1
RP9
RPL4
NFYA
RPL8
GOT2
HSD17B1
RPGR
ACSL4
TMEM5
RPGR
NFYA
RORB
TMEM5
NFYA
NAGA
FAIM3
NFYA
RP9
NFYA
TMEM5
HSD17B1
ACSL4
TMEM5
FAIM3
ROBO2
RPS6KB2
ACSL4
TMEM5
HNRNPM
HSD17B1
HSD17B1
ATP5G3
TMEM5
HNRNPM
NAGA
HNRNPM
HSD3B1
NAGA
TMEM5
KLF10
CFDP1
RPN2
SLC31A2
HABP2
HNRNPM
CLCN3
HNRNPM
SLC31A2
TMEM5
HNRNPM
NAGA
RORB
GOT2
RPGR
CD48
CDX2
WRN
TOPORS
NAGA
TMEM5
ROBO2
CLCN3
RPS6KB2
NFYA
NAGA
RPS6KB2
GOT2
SOX1
WRN
RPGR
ACSL4
ATP5G3
ATP5G3
CFDP1
CHRNB4
TMEM5
RPP38
HSD17B1
RPL4
ATP5G3
RORB
ROS1
CHRNB4
TOPORS
HSD17B1
SLC31A2
NAGA
RPGR
RPL12
RORB
CD48
PPAP2B
KLF10
SLC31A2
RHOB
PEX2
RHOB
